dataset,site,image_path,mask_path,mask_binary_path,mask_status_path
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001007701.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001007701_mask.png,../coral_project_outputs/normalized_masks\benthic_000073_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001007801.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001007801_mask.png,../coral_project_outputs/normalized_masks\benthic_000074_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001007901.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001007901_mask.png,../coral_project_outputs/normalized_masks\benthic_000075_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001008001.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001008001_mask.png,../coral_project_outputs/normalized_masks\benthic_000076_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001008101.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001008101_mask.png,../coral_project_outputs/normalized_masks\benthic_000077_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001008201.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001008201_mask.png,../coral_project_outputs/normalized_masks\benthic_000078_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001008301.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001008301_mask.png,../coral_project_outputs/normalized_masks\benthic_000079_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001008401.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001008401_mask.png,../coral_project_outputs/normalized_masks\benthic_000080_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001008501.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001008501_mask.png,../coral_project_outputs/normalized_masks\benthic_000081_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001008601.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001008601_mask.png,../coral_project_outputs/normalized_masks\benthic_000082_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001008701.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001008701_mask.png,../coral_project_outputs/normalized_masks\benthic_000083_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001008801.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001008801_mask.png,../coral_project_outputs/normalized_masks\benthic_000084_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001008901.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001008901_mask.png,../coral_project_outputs/normalized_masks\benthic_000085_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001009001.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001009001_mask.png,../coral_project_outputs/normalized_masks\benthic_000086_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001009101.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001009101_mask.png,../coral_project_outputs/normalized_masks\benthic_000087_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001009201.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001009201_mask.png,../coral_project_outputs/normalized_masks\benthic_000088_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001009301.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001009301_mask.png,../coral_project_outputs/normalized_masks\benthic_000089_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001009401.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001009401_mask.png,../coral_project_outputs/normalized_masks\benthic_000090_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001031801.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001031801_mask.png,../coral_project_outputs/normalized_masks\benthic_000091_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001034601.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001034601_mask.png,../coral_project_outputs/normalized_masks\benthic_000092_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001068501.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001068501_mask.png,../coral_project_outputs/normalized_masks\benthic_000093_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001087101.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001087101_mask.png,../coral_project_outputs/normalized_masks\benthic_000094_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32001088201.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32001088201_mask.png,../coral_project_outputs/normalized_masks\benthic_000095_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32002090001.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32002090001_mask.png,../coral_project_outputs/normalized_masks\benthic_000096_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32002102201.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32002102201_mask.png,../coral_project_outputs/normalized_masks\benthic_000097_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32002102901.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32002102901_mask.png,../coral_project_outputs/normalized_masks\benthic_000098_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32002112201.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32002112201_mask.png,../coral_project_outputs/normalized_masks\benthic_000099_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009246801.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009246801_mask.png,../coral_project_outputs/normalized_masks\benthic_000100_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009258401.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009258401_mask.png,../coral_project_outputs/normalized_masks\benthic_000101_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009267501.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009267501_mask.png,../coral_project_outputs/normalized_masks\benthic_000102_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009267601.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009267601_mask.png,../coral_project_outputs/normalized_masks\benthic_000103_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009267701.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009267701_mask.png,../coral_project_outputs/normalized_masks\benthic_000104_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009267801.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009267801_mask.png,../coral_project_outputs/normalized_masks\benthic_000105_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009268201.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009268201_mask.png,../coral_project_outputs/normalized_masks\benthic_000106_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009268301.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009268301_mask.png,../coral_project_outputs/normalized_masks\benthic_000107_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009268401.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009268401_mask.png,../coral_project_outputs/normalized_masks\benthic_000108_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009268501.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009268501_mask.png,../coral_project_outputs/normalized_masks\benthic_000109_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009268601.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009268601_mask.png,../coral_project_outputs/normalized_masks\benthic_000110_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009268701.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009268701_mask.png,../coral_project_outputs/normalized_masks\benthic_000111_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009269101.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009269101_mask.png,../coral_project_outputs/normalized_masks\benthic_000112_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009269201.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009269201_mask.png,../coral_project_outputs/normalized_masks\benthic_000113_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009269301.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009269301_mask.png,../coral_project_outputs/normalized_masks\benthic_000114_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009269401.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009269401_mask.png,../coral_project_outputs/normalized_masks\benthic_000115_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009269501.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009269501_mask.png,../coral_project_outputs/normalized_masks\benthic_000116_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009269601.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009269601_mask.png,../coral_project_outputs/normalized_masks\benthic_000117_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009269701.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009269701_mask.png,../coral_project_outputs/normalized_masks\benthic_000118_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009269801.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009269801_mask.png,../coral_project_outputs/normalized_masks\benthic_000119_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009269901.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009269901_mask.png,../coral_project_outputs/normalized_masks\benthic_000120_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009270001.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009270001_mask.png,../coral_project_outputs/normalized_masks\benthic_000121_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009270301.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009270301_mask.png,../coral_project_outputs/normalized_masks\benthic_000122_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009270401.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009270401_mask.png,../coral_project_outputs/normalized_masks\benthic_000123_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32009271301.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32009271301_mask.png,../coral_project_outputs/normalized_masks\benthic_000124_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32010003301.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32010003301_mask.png,../coral_project_outputs/normalized_masks\benthic_000125_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32010006501.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32010006501_mask.png,../coral_project_outputs/normalized_masks\benthic_000126_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32010006701.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32010006701_mask.png,../coral_project_outputs/normalized_masks\benthic_000127_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32010006801.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32010006801_mask.png,../coral_project_outputs/normalized_masks\benthic_000128_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32010006901.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32010006901_mask.png,../coral_project_outputs/normalized_masks\benthic_000129_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32010007001.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32010007001_mask.png,../coral_project_outputs/normalized_masks\benthic_000130_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32010007101.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32010007101_mask.png,../coral_project_outputs/normalized_masks\benthic_000131_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32010007201.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32010007201_mask.png,../coral_project_outputs/normalized_masks\benthic_000132_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32010007301.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32010007301_mask.png,../coral_project_outputs/normalized_masks\benthic_000133_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32010007401.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32010007401_mask.png,../coral_project_outputs/normalized_masks\benthic_000134_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32010007701.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32010007701_mask.png,../coral_project_outputs/normalized_masks\benthic_000135_binary.png,
benthic,SEAVIEW_IDN_PHL,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\images\32010007901.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\SEAVIEW_IDN_PHL\masks_stitched\32010007901_mask.png,../coral_project_outputs/normalized_masks\benthic_000136_binary.png,
