dataset,site,image_resized,mask_resized
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\32019002101_img.png,../coral_project_outputs\resized_data\32019002101_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\32019018401_img.png,../coral_project_outputs\resized_data\32019018401_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\32019023401_img.png,../coral_project_outputs\resized_data\32019023401_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\32019027401_img.png,../coral_project_outputs\resized_data\32019027401_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\32019042201_img.png,../coral_project_outputs\resized_data\32019042201_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\32019046201_img.png,../coral_project_outputs\resized_data\32019046201_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\32019046301_img.png,../coral_project_outputs\resized_data\32019046301_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\32019046401_img.png,../coral_project_outputs\resized_data\32019046401_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\32019046601_img.png,../coral_project_outputs\resized_data\32019046601_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\32028191701_img.png,../coral_project_outputs\resized_data\32028191701_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\32028193301_img.png,../coral_project_outputs\resized_data\32028193301_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\32028198201_img.png,../coral_project_outputs\resized_data\32028198201_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\32028200601_img.png,../coral_project_outputs\resized_data\32028200601_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\32028204201_img.png,../coral_project_outputs\resized_data\32028204201_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\32051241001_img.png,../coral_project_outputs\resized_data\32051241001_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33001003001_img.png,../coral_project_outputs\resized_data\33001003001_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33001013501_img.png,../coral_project_outputs\resized_data\33001013501_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33001016801_img.png,../coral_project_outputs\resized_data\33001016801_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33001023401_img.png,../coral_project_outputs\resized_data\33001023401_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33001025601_img.png,../coral_project_outputs\resized_data\33001025601_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33001042001_img.png,../coral_project_outputs\resized_data\33001042001_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33001043801_img.png,../coral_project_outputs\resized_data\33001043801_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33001090801_img.png,../coral_project_outputs\resized_data\33001090801_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33002107401_img.png,../coral_project_outputs\resized_data\33002107401_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33002108501_img.png,../coral_project_outputs\resized_data\33002108501_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33002110201_img.png,../coral_project_outputs\resized_data\33002110201_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33002114501_img.png,../coral_project_outputs\resized_data\33002114501_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33002117301_img.png,../coral_project_outputs\resized_data\33002117301_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33002147101_img.png,../coral_project_outputs\resized_data\33002147101_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33002160001_img.png,../coral_project_outputs\resized_data\33002160001_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33002161601_img.png,../coral_project_outputs\resized_data\33002161601_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33002166101_img.png,../coral_project_outputs\resized_data\33002166101_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33002172301_img.png,../coral_project_outputs\resized_data\33002172301_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33003181701_img.png,../coral_project_outputs\resized_data\33003181701_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33003185801_img.png,../coral_project_outputs\resized_data\33003185801_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33003189301_img.png,../coral_project_outputs\resized_data\33003189301_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33003189401_img.png,../coral_project_outputs\resized_data\33003189401_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33003189501_img.png,../coral_project_outputs\resized_data\33003189501_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33003189601_img.png,../coral_project_outputs\resized_data\33003189601_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33003189701_img.png,../coral_project_outputs\resized_data\33003189701_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33003189801_img.png,../coral_project_outputs\resized_data\33003189801_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33003189901_img.png,../coral_project_outputs\resized_data\33003189901_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33003190001_img.png,../coral_project_outputs\resized_data\33003190001_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33003190101_img.png,../coral_project_outputs\resized_data\33003190101_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33003190201_img.png,../coral_project_outputs\resized_data\33003190201_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33003190301_img.png,../coral_project_outputs\resized_data\33003190301_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33003190401_img.png,../coral_project_outputs\resized_data\33003190401_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33003190501_img.png,../coral_project_outputs\resized_data\33003190501_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33003190601_img.png,../coral_project_outputs\resized_data\33003190601_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33004022101_img.png,../coral_project_outputs\resized_data\33004022101_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33004037101_img.png,../coral_project_outputs\resized_data\33004037101_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33004042701_img.png,../coral_project_outputs\resized_data\33004042701_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33004046601_img.png,../coral_project_outputs\resized_data\33004046601_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33004051701_img.png,../coral_project_outputs\resized_data\33004051701_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33004071001_img.png,../coral_project_outputs\resized_data\33004071001_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33004081501_img.png,../coral_project_outputs\resized_data\33004081501_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33004084001_img.png,../coral_project_outputs\resized_data\33004084001_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33005096801_img.png,../coral_project_outputs\resized_data\33005096801_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33005104001_img.png,../coral_project_outputs\resized_data\33005104001_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33005104301_img.png,../coral_project_outputs\resized_data\33005104301_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33005109101_img.png,../coral_project_outputs\resized_data\33005109101_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33005124601_img.png,../coral_project_outputs\resized_data\33005124601_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33005128301_img.png,../coral_project_outputs\resized_data\33005128301_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33005135201_img.png,../coral_project_outputs\resized_data\33005135201_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33005136101_img.png,../coral_project_outputs\resized_data\33005136101_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006257401_img.png,../coral_project_outputs\resized_data\33006257401_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006257501_img.png,../coral_project_outputs\resized_data\33006257501_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006257601_img.png,../coral_project_outputs\resized_data\33006257601_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006257701_img.png,../coral_project_outputs\resized_data\33006257701_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006257801_img.png,../coral_project_outputs\resized_data\33006257801_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006257901_img.png,../coral_project_outputs\resized_data\33006257901_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006258001_img.png,../coral_project_outputs\resized_data\33006258001_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006258101_img.png,../coral_project_outputs\resized_data\33006258101_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006258201_img.png,../coral_project_outputs\resized_data\33006258201_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006258301_img.png,../coral_project_outputs\resized_data\33006258301_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006258401_img.png,../coral_project_outputs\resized_data\33006258401_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006258501_img.png,../coral_project_outputs\resized_data\33006258501_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006258601_img.png,../coral_project_outputs\resized_data\33006258601_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006258701_img.png,../coral_project_outputs\resized_data\33006258701_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006258901_img.png,../coral_project_outputs\resized_data\33006258901_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006259001_img.png,../coral_project_outputs\resized_data\33006259001_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006259101_img.png,../coral_project_outputs\resized_data\33006259101_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006259201_img.png,../coral_project_outputs\resized_data\33006259201_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006259301_img.png,../coral_project_outputs\resized_data\33006259301_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006259401_img.png,../coral_project_outputs\resized_data\33006259401_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006259501_img.png,../coral_project_outputs\resized_data\33006259501_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006259601_img.png,../coral_project_outputs\resized_data\33006259601_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006259701_img.png,../coral_project_outputs\resized_data\33006259701_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006259801_img.png,../coral_project_outputs\resized_data\33006259801_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006259901_img.png,../coral_project_outputs\resized_data\33006259901_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006260501_img.png,../coral_project_outputs\resized_data\33006260501_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006263001_img.png,../coral_project_outputs\resized_data\33006263001_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006275701_img.png,../coral_project_outputs\resized_data\33006275701_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33006280301_img.png,../coral_project_outputs\resized_data\33006280301_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33007001501_img.png,../coral_project_outputs\resized_data\33007001501_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33007002701_img.png,../coral_project_outputs\resized_data\33007002701_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33007005301_img.png,../coral_project_outputs\resized_data\33007005301_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33007029301_img.png,../coral_project_outputs\resized_data\33007029301_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33007050201_img.png,../coral_project_outputs\resized_data\33007050201_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33007053401_img.png,../coral_project_outputs\resized_data\33007053401_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33007057401_img.png,../coral_project_outputs\resized_data\33007057401_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33007059901_img.png,../coral_project_outputs\resized_data\33007059901_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33007064901_img.png,../coral_project_outputs\resized_data\33007064901_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33007076001_img.png,../coral_project_outputs\resized_data\33007076001_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33011164501_img.png,../coral_project_outputs\resized_data\33011164501_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33011179301_img.png,../coral_project_outputs\resized_data\33011179301_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33011184401_img.png,../coral_project_outputs\resized_data\33011184401_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33012204801_img.png,../coral_project_outputs\resized_data\33012204801_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33012207801_img.png,../coral_project_outputs\resized_data\33012207801_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33012213101_img.png,../coral_project_outputs\resized_data\33012213101_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33012222401_img.png,../coral_project_outputs\resized_data\33012222401_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33012228401_img.png,../coral_project_outputs\resized_data\33012228401_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33012291301_img.png,../coral_project_outputs\resized_data\33012291301_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33013020001_img.png,../coral_project_outputs\resized_data\33013020001_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33013020301_img.png,../coral_project_outputs\resized_data\33013020301_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33013029001_img.png,../coral_project_outputs\resized_data\33013029001_mask.png
benthic,SEAVIEW_IDN_PHL,../coral_project_outputs\resized_data\33013031201_img.png,../coral_project_outputs\resized_data\33013031201_mask.png
