dataset,site,image_resized,mask_resized
benthic,SEAFLOWER_BOLIVAR,../coral_project_outputs\resized_data\20220913_AnB_CB11 (450)_img.png,../coral_project_outputs\resized_data\20220913_AnB_CB11 (450)_mask.png
benthic,SEAFLOWER_BOLIVAR,../coral_project_outputs\resized_data\20220912_BnA_CB9 (48)_img.png,../coral_project_outputs\resized_data\20220912_BnA_CB9 (48)_mask.png
benthic,SEAFLOWER_BOLIVAR,../coral_project_outputs\resized_data\20220912_BnA_CB9 (218)_img.png,../coral_project_outputs\resized_data\20220912_BnA_CB9 (218)_mask.png
benthic,SEAFLOWER_BOLIVAR,../coral_project_outputs\resized_data\20220913_AnB_CB11 (110)_img.png,../coral_project_outputs\resized_data\20220913_AnB_CB11 (110)_mask.png
benthic,SEAFLOWER_BOLIVAR,../coral_project_outputs\resized_data\20220912_AnB_CB8 (91)_img.png,../coral_project_outputs\resized_data\20220912_AnB_CB8 (91)_mask.png
benthic,SEAFLOWER_BOLIVAR,../coral_project_outputs\resized_data\20220914_AnB_CB14 (208)_img.png,../coral_project_outputs\resized_data\20220914_AnB_CB14 (208)_mask.png
benthic,SEAFLOWER_BOLIVAR,../coral_project_outputs\resized_data\20220912_AnB_CB8 (40)_img.png,../coral_project_outputs\resized_data\20220912_AnB_CB8 (40)_mask.png
benthic,SEAFLOWER_BOLIVAR,../coral_project_outputs\resized_data\20220914_AnB_CB14 (249)_img.png,../coral_project_outputs\resized_data\20220914_AnB_CB14 (249)_mask.png
benthic,SEAFLOWER_BOLIVAR,../coral_project_outputs\resized_data\20220914_AnB_CB14 (23)_img.png,../coral_project_outputs\resized_data\20220914_AnB_CB14 (23)_mask.png
benthic,SEAFLOWER_BOLIVAR,../coral_project_outputs\resized_data\20220913_AnB_CB11 (144)_img.png,../coral_project_outputs\resized_data\20220913_AnB_CB11 (144)_mask.png
benthic,SEAFLOWER_BOLIVAR,../coral_project_outputs\resized_data\P9150331_img.png,../coral_project_outputs\resized_data\P9150331_mask.png
benthic,SEAFLOWER_BOLIVAR,../coral_project_outputs\resized_data\20220912_AnB_CB10 (158)_img.png,../coral_project_outputs\resized_data\20220912_AnB_CB10 (158)_mask.png
benthic,SEAFLOWER_BOLIVAR,../coral_project_outputs\resized_data\20220913_AnB_CB12 (54)_img.png,../coral_project_outputs\resized_data\20220913_AnB_CB12 (54)_mask.png
benthic,SEAFLOWER_BOLIVAR,../coral_project_outputs\resized_data\20220912_AnB_CB8 (27)_img.png,../coral_project_outputs\resized_data\20220912_AnB_CB8 (27)_mask.png
benthic,SEAFLOWER_BOLIVAR,../coral_project_outputs\resized_data\20220912_BnA_CB9 (70)_img.png,../coral_project_outputs\resized_data\20220912_BnA_CB9 (70)_mask.png
benthic,SEAFLOWER_BOLIVAR,../coral_project_outputs\resized_data\20220912_AnB_CB10 (133)_img.png,../coral_project_outputs\resized_data\20220912_AnB_CB10 (133)_mask.png
benthic,SEAFLOWER_BOLIVAR,../coral_project_outputs\resized_data\20220912_BnA_CB9 (157)_img.png,../coral_project_outputs\resized_data\20220912_BnA_CB9 (157)_mask.png
benthic,SEAFLOWER_BOLIVAR,../coral_project_outputs\resized_data\20220913_AnB_CB12 (214)_img.png,../coral_project_outputs\resized_data\20220913_AnB_CB12 (214)_mask.png
benthic,SEAFLOWER_BOLIVAR,../coral_project_outputs\resized_data\20220912_BnA_CB9 (43)_img.png,../coral_project_outputs\resized_data\20220912_BnA_CB9 (43)_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E8_T3_C8_Corr_23sep22_img.png,../coral_project_outputs\resized_data\E8_T3_C8_Corr_23sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E13_T3_C9_Corr_24sep22_img.png,../coral_project_outputs\resized_data\E13_T3_C9_Corr_24sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E21_T2_C8_Corr_25sep22_img.png,../coral_project_outputs\resized_data\E21_T2_C8_Corr_25sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E7_T2_C11_Corr_29sep22_img.png,../coral_project_outputs\resized_data\E7_T2_C11_Corr_29sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E11_T2_C5_Corr_26sep22_img.png,../coral_project_outputs\resized_data\E11_T2_C5_Corr_26sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E0_T1_C9_Corr_30sep22_img.png,../coral_project_outputs\resized_data\E0_T1_C9_Corr_30sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E11_T2_C9_Corr_26sep22_img.png,../coral_project_outputs\resized_data\E11_T2_C9_Corr_26sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E11_T2_C2_Corr_26sep22_img.png,../coral_project_outputs\resized_data\E11_T2_C2_Corr_26sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E12_T2_C16_Corr_22sep22_img.png,../coral_project_outputs\resized_data\E12_T2_C16_Corr_22sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E3_T1_C13_Corr_27sep22_img.png,../coral_project_outputs\resized_data\E3_T1_C13_Corr_27sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E8_T3_C7_Corr_23sep22_img.png,../coral_project_outputs\resized_data\E8_T3_C7_Corr_23sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E3_T1_C9_Corr_27sep22_img.png,../coral_project_outputs\resized_data\E3_T1_C9_Corr_27sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E13_T3_C11_Corr_24sep22_img.png,../coral_project_outputs\resized_data\E13_T3_C11_Corr_24sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E21_T2_C5_Corr_25sep22_img.png,../coral_project_outputs\resized_data\E21_T2_C5_Corr_25sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E6_T2_C1_Corr_27sep22_img.png,../coral_project_outputs\resized_data\E6_T2_C1_Corr_27sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E15_T3_C10_Corr_25sep22_img.png,../coral_project_outputs\resized_data\E15_T3_C10_Corr_25sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E12_T2_C15_Corr_22sep22_img.png,../coral_project_outputs\resized_data\E12_T2_C15_Corr_22sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E6_T2_C3_Corr_27sep22_img.png,../coral_project_outputs\resized_data\E6_T2_C3_Corr_27sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E15_T3_C12_Corr_25sep22_img.png,../coral_project_outputs\resized_data\E15_T3_C12_Corr_25sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E2_T2_C11_Corr_23sep22_img.png,../coral_project_outputs\resized_data\E2_T2_C11_Corr_23sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E11_T2_C13_Corr_26sep22_img.png,../coral_project_outputs\resized_data\E11_T2_C13_Corr_26sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E3_T1_C6_Corr_27sep22_img.png,../coral_project_outputs\resized_data\E3_T1_C6_Corr_27sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E19_T2_C8_Corr_22sep22_img.png,../coral_project_outputs\resized_data\E19_T2_C8_Corr_22sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E2_T2_C7_Corr_23sep22_img.png,../coral_project_outputs\resized_data\E2_T2_C7_Corr_23sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E0_T1_C12_Corr_30sep22_img.png,../coral_project_outputs\resized_data\E0_T1_C12_Corr_30sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E15_T3_C11_Corr_25sep22_img.png,../coral_project_outputs\resized_data\E15_T3_C11_Corr_25sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E12_T2_C4_Corr_22sep22_img.png,../coral_project_outputs\resized_data\E12_T2_C4_Corr_22sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E2_T2_C2_Corr_23sep22_img.png,../coral_project_outputs\resized_data\E2_T2_C2_Corr_23sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E21_T2_C10_Corr_25sep22_img.png,../coral_project_outputs\resized_data\E21_T2_C10_Corr_25sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E16_T3_C3_Corr_24sep22_img.png,../coral_project_outputs\resized_data\E16_T3_C3_Corr_24sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E15_T3_C7_Corr_25sep22_img.png,../coral_project_outputs\resized_data\E15_T3_C7_Corr_25sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E3_T1_C7_Corr_27sep22_img.png,../coral_project_outputs\resized_data\E3_T1_C7_Corr_27sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E12_T2_C10_Corr_22sep22_img.png,../coral_project_outputs\resized_data\E12_T2_C10_Corr_22sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E21_T2_C6_Corr_25sep22_img.png,../coral_project_outputs\resized_data\E21_T2_C6_Corr_25sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E13_T3_C5_Corr_24sep22_img.png,../coral_project_outputs\resized_data\E13_T3_C5_Corr_24sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E10_T2_C9_Corr_28sep22_img.png,../coral_project_outputs\resized_data\E10_T2_C9_Corr_28sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E3_T1_C3_Corr_27sep22_img.png,../coral_project_outputs\resized_data\E3_T1_C3_Corr_27sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E19_T2_C9_Corr_22sep22_img.png,../coral_project_outputs\resized_data\E19_T2_C9_Corr_22sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E11_T2_C7_Corr_26sep22_img.png,../coral_project_outputs\resized_data\E11_T2_C7_Corr_26sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E0_T1_C8_Corr_30sep22_img.png,../coral_project_outputs\resized_data\E0_T1_C8_Corr_30sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E9_T1_C4_Corr_26sep22__img.png,../coral_project_outputs\resized_data\E9_T1_C4_Corr_26sep22__mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E5_T2_C9_Corr_25sep22_img.png,../coral_project_outputs\resized_data\E5_T2_C9_Corr_25sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E0_T1_C3_Corr_30sep22_img.png,../coral_project_outputs\resized_data\E0_T1_C3_Corr_30sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E11_T2_C1_Corr_26sep22_img.png,../coral_project_outputs\resized_data\E11_T2_C1_Corr_26sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E8_T3_C3_Corr_23sep22_img.png,../coral_project_outputs\resized_data\E8_T3_C3_Corr_23sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E9_T1_C1_Corr_26sep22__img.png,../coral_project_outputs\resized_data\E9_T1_C1_Corr_26sep22__mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E4_T1_C10_Corr_28sep22_img.png,../coral_project_outputs\resized_data\E4_T1_C10_Corr_28sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E0_T1_C1_Corr_30sep22_img.png,../coral_project_outputs\resized_data\E0_T1_C1_Corr_30sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E11_T2_C6_Corr_26sep22_img.png,../coral_project_outputs\resized_data\E11_T2_C6_Corr_26sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E21_T2_C1_Corr_25sep22_img.png,../coral_project_outputs\resized_data\E21_T2_C1_Corr_25sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E4_T1_C7_Corr_28sep22_img.png,../coral_project_outputs\resized_data\E4_T1_C7_Corr_28sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E9_T1_C11_Corr_26sep22__img.png,../coral_project_outputs\resized_data\E9_T1_C11_Corr_26sep22__mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E4_T1_C6_Corr_28sep22_img.png,../coral_project_outputs\resized_data\E4_T1_C6_Corr_28sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E21_T2_C11_Corr_25sep22_img.png,../coral_project_outputs\resized_data\E21_T2_C11_Corr_25sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E0_T1_C7_Corr_30sep22_img.png,../coral_project_outputs\resized_data\E0_T1_C7_Corr_30sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E13_T3_C6_Corr_24sep22_img.png,../coral_project_outputs\resized_data\E13_T3_C6_Corr_24sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E2_T2_C10_Corr_23sep22_img.png,../coral_project_outputs\resized_data\E2_T2_C10_Corr_23sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E4_T1_C8_Corr_28sep22_img.png,../coral_project_outputs\resized_data\E4_T1_C8_Corr_28sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E6_T2_C6_Corr_27sep22_img.png,../coral_project_outputs\resized_data\E6_T2_C6_Corr_27sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E0_T1_C10_Corr_30sep22_img.png,../coral_project_outputs\resized_data\E0_T1_C10_Corr_30sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E7_T2_C9_Corr_29sep22_img.png,../coral_project_outputs\resized_data\E7_T2_C9_Corr_29sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E5_T2_C2_Corr_25sep22_img.png,../coral_project_outputs\resized_data\E5_T2_C2_Corr_25sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E14_T2_C4_Corr_22sep22_img.png,../coral_project_outputs\resized_data\E14_T2_C4_Corr_22sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E5_T2_C5_Corr_25sep22_img.png,../coral_project_outputs\resized_data\E5_T2_C5_Corr_25sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E13_T3_C8_Corr_24sep22_img.png,../coral_project_outputs\resized_data\E13_T3_C8_Corr_24sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E12_T2_C2_Corr_22sep22_img.png,../coral_project_outputs\resized_data\E12_T2_C2_Corr_22sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E3_T1_C2_Corr_27sep22_img.png,../coral_project_outputs\resized_data\E3_T1_C2_Corr_27sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E12_T2_C14_Corr_22sep22_img.png,../coral_project_outputs\resized_data\E12_T2_C14_Corr_22sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E21_T2_C9_Corr_25sep22_img.png,../coral_project_outputs\resized_data\E21_T2_C9_Corr_25sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E11_T2_C10_Corr_26sep22_img.png,../coral_project_outputs\resized_data\E11_T2_C10_Corr_26sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E5_T2_C13_Corr_25sep22_img.png,../coral_project_outputs\resized_data\E5_T2_C13_Corr_25sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E4_T1_C9_Corr_28sep22_img.png,../coral_project_outputs\resized_data\E4_T1_C9_Corr_28sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E15_T3_C3_Corr_25sep22_img.png,../coral_project_outputs\resized_data\E15_T3_C3_Corr_25sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E12_T2_C13_Corr_22sep22_img.png,../coral_project_outputs\resized_data\E12_T2_C13_Corr_22sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E6_T2_C9_Corr_27sep22_img.png,../coral_project_outputs\resized_data\E6_T2_C9_Corr_27sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E12_T2_C5_Corr_22sep22_img.png,../coral_project_outputs\resized_data\E12_T2_C5_Corr_22sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E17_T3_C3_Corr_24sep22_img.png,../coral_project_outputs\resized_data\E17_T3_C3_Corr_24sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E5_T2_C3_Corr_25sep22_img.png,../coral_project_outputs\resized_data\E5_T2_C3_Corr_25sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E12_T2_C1_Corr_22sep22_img.png,../coral_project_outputs\resized_data\E12_T2_C1_Corr_22sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E4_T1_C11_Corr_28sep22_img.png,../coral_project_outputs\resized_data\E4_T1_C11_Corr_28sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E0_T1_C13_Corr_30sep22_img.png,../coral_project_outputs\resized_data\E0_T1_C13_Corr_30sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E19_T2_C2_Corr_22sep22_img.png,../coral_project_outputs\resized_data\E19_T2_C2_Corr_22sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E13_T3_C13_Corr_24sep22_img.png,../coral_project_outputs\resized_data\E13_T3_C13_Corr_24sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E2_T2_C8_Corr_23sep22_img.png,../coral_project_outputs\resized_data\E2_T2_C8_Corr_23sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E8_T3_C1_Corr_23sep22_img.png,../coral_project_outputs\resized_data\E8_T3_C1_Corr_23sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E5_T2_C6_Corr_25sep22_img.png,../coral_project_outputs\resized_data\E5_T2_C6_Corr_25sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E8_T3_C6_Corr_23sep22_img.png,../coral_project_outputs\resized_data\E8_T3_C6_Corr_23sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E12_T2_C8_Corr_22sep22_img.png,../coral_project_outputs\resized_data\E12_T2_C8_Corr_22sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E15_T3_C2_Corr_25sep22_img.png,../coral_project_outputs\resized_data\E15_T3_C2_Corr_25sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E11_T2_C8_Corr_26sep22_img.png,../coral_project_outputs\resized_data\E11_T2_C8_Corr_26sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E0_T1_C4_Corr_30sep22_img.png,../coral_project_outputs\resized_data\E0_T1_C4_Corr_30sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E19_T2_C7_Corr_22sep22_img.png,../coral_project_outputs\resized_data\E19_T2_C7_Corr_22sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E16_T3_C8_Corr_24sep22_img.png,../coral_project_outputs\resized_data\E16_T3_C8_Corr_24sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E15_T3_C5_Corr_25sep22_img.png,../coral_project_outputs\resized_data\E15_T3_C5_Corr_25sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E7_T2_C6_Corr_29sep22_img.png,../coral_project_outputs\resized_data\E7_T2_C6_Corr_29sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E8_T3_C2_Corr_23sep22_img.png,../coral_project_outputs\resized_data\E8_T3_C2_Corr_23sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E16_T3_C2_Corr_24sep22_img.png,../coral_project_outputs\resized_data\E16_T3_C2_Corr_24sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E0_T1_C5_Corr_30sep22_img.png,../coral_project_outputs\resized_data\E0_T1_C5_Corr_30sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E10_T2_C10_Corr_28sep22_img.png,../coral_project_outputs\resized_data\E10_T2_C10_Corr_28sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E13_T3_C3_Corr_24sep22_img.png,../coral_project_outputs\resized_data\E13_T3_C3_Corr_24sep22_mask.png
benthic,SEAFLOWER_COURTOWN,../coral_project_outputs\resized_data\E7_T2_C1_Corr_29sep22_img.png,../coral_project_outputs\resized_data\E7_T2_C1_Corr_29sep22_mask.png
